"No.","Time","Source","Destination","Protocol","Length","Info"
"735","6.901236000","10.10.14.180","224.0.0.251","MDNS","1192","Standard query response 0x0000  PTR HP_LaserJet_1020 @ linux._ipp._tcp.local PTR HP_LaserJet_1020 @ linux._printer._tcp.local SRV, cache flush 0 0 0 linux-20.local TXT, cache flush PTR _printer._tcp.local PTR HP_LaserJet_1020 @ linux._ipps._tcp.local SRV, cache flush 0 0 631 linux-20.local TXT, cache flush PTR _ipps._tcp.local PTR HP_LaserJet_1020 @ linux._ipps._tcp.local PTR HP_LaserJet_1020 @ linux._ipps._tcp.local PTR HP_LaserJet_1020 @ linux._ipp._tcp.local SRV, cache flush 0 0 631 linux-20.local TXT, cache flush PTR _ipp._tcp.local PTR HP_LaserJet_1020 @ linux._ipp._tcp.local"
"736","6.901604000","10.10.14.134","224.0.0.251","MDNS","114","Standard query response 0x0000  PTR _workstation._tcp.local"
"737","6.901628000","10.10.15.128","224.0.0.251","MDNS","114","Standard query response 0x0000  PTR _workstation._tcp.local"
"738","6.916347000","fe80::c60b:cbff:fe57:8473","ff02::1:ff57:8473","ICMPv6","86","Multicast Listener Report"
"739","6.927982000","fe80::5ca8:a0a1:e553:44db","ff02::1:ff53:44db","ICMPv6","86","Multicast Listener Report"
"740","6.928810000","10.10.14.155","224.0.0.251","MDNS","129","Standard query response 0x0000  PTR _printer._tcp.local PTR _ipp._tcp.local"
"741","6.936694000","fe80::66db:8bff:fea2:34c5","ff02::1:ffa2:34c5","ICMPv6","86","Multicast Listener Report"
"742","6.938253000","52.66.57.45","10.10.12.159","TCP","78","[TCP Retransmission] xmpp-client > 51522 [PSH, ACK] Seq=1 Ack=1 Win=200 Len=12 TSval=1273344608 TSecr=20845088"
"743","6.946244000","10.10.14.86","224.0.0.251","MDNS","922","Standard query 0x0000  SRV EPSON EPL-6200L @ linux-13._ipps._tcp.local, ""QM"" question TXT EPSON EPL-6200L @ linux-13._ipp._tcp.local, ""QM"" question SRV EPSON EPL-6200L @ linux-13._ipp._tcp.local, ""QM"" question AAAA linux-16.local, ""QM"" question A linux-16.local, ""QM"" question TXT EPSON EPL-6200L @ linux-13._ipps._tcp.local, ""QM"" question"
"744","6.964661000","10.10.14.180","224.0.0.251","MDNS","1011","Standard query 0x0000  ANY HP_LaserJet_1020 @ linux._ipp._tcp.local, ""QM"" question ANY HP_LaserJet_1020 @ linux._printer._tcp.local, ""QM"" question ANY HP_LaserJet_1020 @ linux._ipps._tcp.local, ""QM"" question"
"745","6.969105000","f8:34:41:5b:72:8c","Broadcast","ARP","60","Who has 10.10.15.128?  Tell 10.10.13.72"
"746","7.066333000","fe80::ca1f:66ff:fe06:4ffb","ff02::1:ff06:4ffb","ICMPv6","86","Multicast Listener Report"
"747","7.080933000","192.168.0.1","224.0.0.1","IGMPv2","64","Membership Query, general"
"748","7.082060000","192.10.15.2","224.0.0.251","IGMPv2","46","Membership Report group 224.0.0.251"
"749","7.095293000","172.217.166.74","10.10.15.5","TCP","60","https > 34447 [RST] Seq=1 Win=65535 Len=0"
"750","7.137942000","fe80::2183:733c:18d3:f057","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"751","7.160563000","192.168.1.1","224.0.0.1","IGMPv2","64","Membership Query, general"
"752","7.171096000","192.168.0.1","224.0.0.1","IGMPv2","64","Membership Query, general"
"753","7.193234000","Private_10:03:a9","Broadcast","ARP","60","Who has 10.10.10.0?  Tell 10.10.10.201"
"754","7.205851000","10.10.13.41","224.0.0.251","MDNS","103","Standard query 0x0001  PTR _C1EB68AE._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"755","7.212477000","fe80::4a4d:7eff:feca:839e","ff02::fb","MDNS","107","Standard query 0x0000  PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question"
"756","7.212493000","10.10.15.127","224.0.0.251","MDNS","87","Standard query 0x0000  PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question"
"757","7.215277000","10.10.14.180","224.0.0.251","MDNS","1011","Standard query 0x0000  ANY HP_LaserJet_1020 @ linux._ipp._tcp.local, ""QM"" question ANY HP_LaserJet_1020 @ linux._printer._tcp.local, ""QM"" question ANY HP_LaserJet_1020 @ linux._ipps._tcp.local, ""QM"" question"
"758","7.222111000","fe80::f68e:38ff:fe87:44e0","ff02::1:ff87:44e0","ICMPv6","86","Multicast Listener Report"
"759","7.223746000","fe80::ca1f:66ff:fe05:2ea9","ff02::1:ff05:2ea9","ICMPv6","86","Multicast Listener Report"
"760","7.226325000","fe80::726d:ecff:fe02:142","ff02::1:ff02:142","ICMPv6","86","Multicast Listener Report"
"761","7.236781000","10.10.14.180","224.0.0.251","MDNS","153","Standard query response 0x0000  PTR HP_LaserJet_1020 @ linux._ipps._tcp.local PTR HP_LaserJet_1020 @ linux._ipp._tcp.local"
"762","7.255452000","10.10.15.128","224.0.0.251","MDNS","1001","Standard query response 0x0000  PTR HP_LaserJet_1020_2 @ linux._ipps._tcp.local TXT, cache flush SRV, cache flush 0 0 631 linux.local AAAA, cache flush fe80::ca1f:66ff:fe05:e02a A, cache flush 10.10.15.128 PTR HP_LaserJet_1020_2 @ linux._ipp._tcp.local TXT, cache flush SRV, cache flush 0 0 631 linux.local"
"763","7.266284000","10.10.14.134","224.0.0.251","MDNS","973","Standard query response 0x0000  PTR EPSON EPL-6200L @ cnlabpriner._ipps._tcp.local TXT, cache flush SRV, cache flush 0 0 631 cnlabpriner.local AAAA, cache flush fe80::ca1f:66ff:fe05:e08c A, cache flush 10.10.14.134 PTR EPSON EPL-6200L @ cnlabpriner._ipp._tcp.local TXT, cache flush SRV, cache flush 0 0 631 cnlabpriner.local"
"764","7.296412000","fe80::b6a3:82ff:fedf:87be","ff02::1:ffdf:87be","ICMPv6","86","Multicast Listener Report"
"765","7.321877000","10.10.14.155","224.0.0.251","MDNS","723","Standard query response 0x0000  PTR Brother DCP-L2540DW series._ipp._tcp.local"
"766","7.325117000","10.10.13.201","224.0.0.251","MDNS","914","Standard query response 0x0000  PTR EPSON EPL-6200L @ linux-13._ipps._tcp.local TXT, cache flush SRV, cache flush 0 0 631 linux-16.local PTR EPSON EPL-6200L @ linux-13._ipp._tcp.local TXT, cache flush SRV, cache flush 0 0 631 linux-16.local"
"767","7.325565000","fe80::3121:3822:7e8b:9e36","ff02::1:ff8b:9e36","ICMPv6","86","Multicast Listener Report"
"768","7.349283000","10.10.11.120","224.0.0.251","MDNS","182","Standard query response 0x0000  PTR, cache flush linux-27.local AAAA, cache flush fe80::f68e:38ff:fe87:410e"
"769","7.358260000","fe80::7a45:c4ff:fe29:12e4","ff02::1:ff29:12e4","ICMPv6","86","Multicast Listener Report"
